location_name,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,flyability_score,crop_condition,dynamic_flow_rate_pct,decision_action,model_action,recommendation_text
Can Tho,2026-05-28 16:00:00,33.5,53,0,18.0,24.4,0.96,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-28 17:00:00,32.4,57,72,19.1,27.6,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 72%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 06:00:00,25.6,85,100,1.4,2.4,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 07:00:00,26.3,82,100,2.5,3.8,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 08:00:00,27.3,79,0,6.1,8.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 8.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-29 09:00:00,28.1,78,100,8.6,12.0,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 10:00:00,28.8,75,100,10.8,15.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 11:00:00,29.3,73,100,13.7,21.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 12:00:00,28.7,76,0,12.2,20.0,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 13:00:00,27.8,79,0,11.5,18.6,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-29 14:00:00,27.8,78,0,11.9,19.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 19.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-29 15:00:00,27.6,78,0,13.3,21.7,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.3 km/h, gio giat 21.7 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-29 16:00:00,27.2,79,0,15.1,24.0,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 15.1 km/h, gio giat 24.0 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Can Tho,2026-05-29 17:00:00,26.8,82,0,14.4,22.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.4 km/h, gio giat 22.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Can Tho,2026-05-30 06:00:00,25.1,93,100,6.1,11.2,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 07:00:00,25.5,92,100,6.8,12.8,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 08:00:00,25.9,90,100,9.7,16.8,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 09:00:00,26.2,88,100,11.9,20.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 10:00:00,26.4,86,100,13.0,24.0,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 11:00:00,26.3,86,60,15.1,28.0,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 60%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 12:00:00,26.2,87,100,15.1,28.3,0.57,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 13:00:00,25.9,89,100,14.4,27.4,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 14:00:00,25.8,89,100,16.9,25.2,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 15:00:00,25.7,90,100,16.9,24.7,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 16:00:00,25.5,91,70,16.6,25.1,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 70%. Dua drone ve tram sac de bao ve thiet bi."
Can Tho,2026-05-30 17:00:00,25.5,91,0,16.6,25.0,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 16.6 km/h, gio giat 25.0 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Dong Thap,2026-05-28 06:00:00,26.6,89,0,9.4,16.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.4 km/h, gio giat 16.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-28 07:00:00,28.4,81,0,14.0,19.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.0 km/h, gio giat 19.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-28 08:00:00,30.5,71,0,20.2,24.8,0.8,HEALTHY,90.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (20.2/24.8 km/h). Tranh pesticide drift va mat on dinh UAV.
Dong Thap,2026-05-28 09:00:00,32.5,60,0,19.4,22.4,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 19.4 km/h, gio giat 22.4 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Dong Thap,2026-05-28 10:00:00,34.2,52,0,19.1,22.0,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 19.1 km/h, gio giat 22.0 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Dong Thap,2026-05-28 11:00:00,35.4,47,0,17.6,20.3,0.66,DRY_SOIL,93.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 12:00:00,36.2,45,100,16.9,19.5,0.47,HEALTHY,63.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 13:00:00,34.3,51,100,17.6,23.3,0.68,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 14:00:00,32.4,58,73,16.9,26.6,0.68,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 73%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 15:00:00,32.3,59,0,15.1,23.7,0.96,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 16:00:00,33.5,55,0,21.2,28.0,0.76,WATER_STRESS,98.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-28 17:00:00,32.2,60,100,22.3,31.4,0.37,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 06:00:00,25.6,83,0,1.1,1.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 1.1 km/h, gio giat 1.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 07:00:00,26.7,78,0,4.7,7.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.7 km/h, gio giat 7.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 08:00:00,27.8,75,0,8.3,11.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.3 km/h, gio giat 11.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 09:00:00,28.2,76,0,7.9,11.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 11.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 10:00:00,28.2,77,100,5.8,9.0,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 11:00:00,28.8,74,100,6.8,10.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 12:00:00,29.3,72,0,10.4,17.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.4 km/h, gio giat 17.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 13:00:00,28.5,76,0,13.7,22.5,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 14:00:00,27.5,81,0,14.0,21.0,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 15:00:00,27.2,82,0,13.3,20.9,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-29 16:00:00,27.1,81,0,14.0,22.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.0 km/h, gio giat 22.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-29 17:00:00,26.9,81,0,14.0,22.1,0.95,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.0 km/h, gio giat 22.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Dong Thap,2026-05-30 06:00:00,25.9,85,100,7.6,13.2,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 07:00:00,26.2,85,100,6.5,10.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 08:00:00,26.8,82,100,6.8,10.3,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 09:00:00,27.5,80,84,9.4,12.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 84%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 10:00:00,27.9,78,100,12.6,16.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 11:00:00,28.1,77,100,16.2,21.2,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 12:00:00,27.7,79,100,17.3,23.7,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 13:00:00,27.1,82,100,16.9,24.0,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 14:00:00,27.2,82,100,19.1,26.0,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 15:00:00,26.9,84,100,19.8,27.2,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Dong Thap,2026-05-30 16:00:00,26.4,86,0,18.4,26.5,0.95,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 18.4 km/h, gio giat 26.5 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Dong Thap,2026-05-30 17:00:00,26.0,88,0,19.1,28.3,0.85,HEALTHY,90.0,LOCK_SPRAY,LOCK_SPRAY,LOCK_SPRAY: Khoa lenh phun vi gio/gio giat vuot nguong an toan (19.1/28.3 km/h). Tranh pesticide drift va mat on dinh UAV.
Ha Noi,2026-05-28 06:00:00,28.7,86,72,4.7,6.8,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 72%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 07:00:00,30.0,79,0,6.1,7.6,0.91,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 08:00:00,31.5,72,79,5.8,6.6,0.68,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 79%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 09:00:00,33.1,64,88,5.8,6.6,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 88%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 10:00:00,34.9,56,71,5.0,5.8,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 71%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 11:00:00,36.3,51,0,4.0,4.6,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 12:00:00,34.2,67,0,4.3,5.0,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.3 km/h, gio giat 5.0 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ha Noi,2026-05-28 13:00:00,38.2,43,60,5.0,5.8,0.43,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 60%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 14:00:00,37.7,44,100,3.6,4.2,0.38,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 15:00:00,36.3,50,0,5.8,8.0,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 16:00:00,35.1,54,0,12.2,18.4,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-28 17:00:00,34.5,57,0,18.4,26.5,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 18.4 km/h, gio giat 26.5 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Ha Noi,2026-05-29 06:00:00,27.8,89,0,7.2,10.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.2 km/h, gio giat 10.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ha Noi,2026-05-29 07:00:00,29.4,80,0,10.8,13.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.8 km/h, gio giat 13.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ha Noi,2026-05-29 08:00:00,31.2,70,0,10.4,12.2,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 09:00:00,32.9,61,0,10.1,11.6,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 10:00:00,34.4,55,0,10.8,12.4,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 11:00:00,35.7,50,0,11.2,12.9,0.66,DRY_SOIL,103.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 12:00:00,36.8,45,71,10.4,12.0,0.38,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 71%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 13:00:00,36.9,45,100,8.6,9.9,0.42,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 14:00:00,34.7,54,0,7.9,11.9,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 15:00:00,34.3,56,75,8.6,13.3,0.68,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 75%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 16:00:00,34.0,57,0,6.8,11.2,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-29 17:00:00,33.6,58,0,9.0,14.8,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 06:00:00,27.2,84,71,6.5,10.8,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 71%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 07:00:00,28.0,80,73,6.8,10.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 73%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 08:00:00,28.7,76,100,6.1,8.6,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 09:00:00,30.2,67,100,5.0,6.3,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 10:00:00,31.7,59,0,6.1,7.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 7.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ha Noi,2026-05-30 11:00:00,31.5,59,100,11.2,13.5,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 12:00:00,32.4,56,0,10.1,13.8,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.1 km/h, gio giat 13.8 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ha Noi,2026-05-30 13:00:00,33.4,53,0,11.5,13.6,0.95,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.5 km/h, gio giat 13.6 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ha Noi,2026-05-30 14:00:00,33.3,52,84,13.0,14.9,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 84%. Dua drone ve tram sac de bao ve thiet bi."
